Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,Illinois,Non-Illinois,Academic Program Code
120128 ,KV ,985 ,BA ,0295 ,Teaching of French ,  ,  ,8,0,8,0,8,0,0,0,0,0,0,0,0,0,0,8,0,10KV0295BA
120128 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,23,4,19,0,16,2,1,1,0,0,2,1,0,1,1,21,2,10KV0304BALA
120128 ,KV ,985 ,BALAS ,0304 ,French ,  ,  ,3,1,2,0,1,0,0,1,0,0,0,1,0,0,0,2,1,10KV8037BALA
120128 ,KV ,985 ,BALAS ,0304 ,French ,3875 ,French Commercial Studies ,4,1,3,0,2,1,0,0,0,0,0,1,0,0,0,3,1,10KV3875BALA
120128 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KV0304BALA
120128 ,KV ,985 ,BALAS ,0304 ,French ,3876 ,French Studies ,7,3,4,0,6,0,0,1,0,0,0,0,0,0,0,7,0,10KV3876BALA
120128 ,KV ,985 ,MA ,0304 ,French ,  ,  ,8,3,5,0,4,0,1,0,0,0,0,3,0,1,0,4,4,10KS0304MA
120128 ,KV ,985 ,NDEG ,0304 ,French ,  ,  ,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,10KS0304NDEG
120128 ,KV ,985 ,PHD ,0304 ,French ,  ,  ,16,6,10,0,10,0,2,0,0,0,0,4,0,2,0,2,14,10KS0304PHD
120128 ,KV ,  ,  ,  ,Liberal Arts & Sci ,  ,***College total*** ,13657,6879,6771,7,7125,1807,812,1002,19,23,289,2484,96,928,110,9557,4100, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KW ,  ,  ,  ,General Studies ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KW ,605 ,NONE ,5083 ,Undeclared ,  ,  ,2967,1747,1220,0,1597,439,227,344,0,6,75,267,12,265,22,2537,430,10KW5083NONE
120128 ,KW ,  ,  ,  ,General Studies ,  ,***College total*** ,2967,1747,1220,0,1597,439,227,344,0,6,75,267,12,265,22,2537,430, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,KY ,  ,  ,  ,Applied Health Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,KY ,294 ,BS ,5204 ,Health ,  ,  ,60,19,41,0,26,10,10,11,0,0,2,0,1,11,2,57,3,10KY5204BS
120128 ,KY ,294 ,BS ,5204 ,Health ,5219 ,Health and Aging ,11,2,9,0,5,1,2,2,0,0,0,0,1,2,0,11,0,10KY5204BS
120128 ,KY ,294 ,BS ,5204 ,Health ,5220 ,Health Behavior Change ,42,14,28,0,27,6,3,2,0,0,4,0,0,6,0,41,1,10KY5204BS
120128 ,KY ,294 ,BS ,5204 ,Health ,5221 ,Health Diversity ,39,6,33,0,29,4,2,2,0,0,1,0,1,2,1,39,0,10KY5204BS
120128 ,KY ,581 ,BS ,0349 ,Community Health ,  ,  ,107,45,62,0,55,10,22,13,0,0,3,3,1,24,0,94,13,10KY0349BS
120128 ,KY ,581 ,BS ,0349 ,Community Health ,0473 ,Health Education ,170,28,142,0,78,34,34,20,0,0,4,0,0,37,1,161,9,10KY0473BS
120128 ,KY ,581 ,BS ,0349 ,Community Health ,0474 ,Health Planning & Admin ,263,74,189,0,114,54,44,40,1,0,8,2,0,49,3,256,7,10KY0474BS
120128 ,KY ,581 ,BS ,0349 ,Community Health ,0495 ,Rehab & Disability Studies ,97,29,68,0,59,8,9,16,0,0,3,0,2,10,1,93,4,10KY0495BS
120128 ,KY ,581 ,BS ,0351 ,Kinesiology ,  ,  ,546,221,325,0,398,51,26,48,1,2,10,9,1,27,2,510,36,10KY0351BS
120128 ,KY ,581 ,BS ,0351 ,Kinesiology ,4049 ,Teacher Education K-12 ,22,14,8,0,18,0,0,3,0,0,0,0,1,0,0,22,0,10KY4049BS
120128 ,KY ,581 ,BS ,5185 ,Athletic Training ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10KY5185BS
120128 ,KY ,581 ,MPH ,1630 ,Public Health ,  ,  ,32,8,24,0,15,7,4,4,0,0,0,2,0,5,0,24,8,10KS1630MPH
120128 ,KY ,581 ,MS ,0349 ,Community Health ,  ,  ,7,1,6,0,3,0,2,1,0,0,0,1,0,2,0,6,1,10KS0349MS
120128 ,KY ,581 ,MS ,0350 ,Rehabilitation ,  ,  ,5,1,4,0,4,0,1,0,0,0,0,0,0,1,0,4,1,10KS0350MS
120128 ,KY ,581 ,MS ,0351 ,Kinesiology ,  ,  ,20,10,10,0,14,0,0,0,0,0,0,6,0,0,0,7,13,10KS0351MS
120128 ,KY ,581 ,MSPH ,0349 ,Community Health ,  ,  ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10KS0349MSPH
120128 ,KY ,581 ,PHD ,0349 ,Community Health ,  ,  ,29,9,20,0,6,3,9,3,0,0,1,6,1,12,1,18,11,10KS0349PHD
120128 ,KY ,581 ,PHD ,0351 ,Kinesiology ,  ,  ,45,27,18,0,22,3,3,0,0,0,0,16,1,3,0,13,32,10KS0351PHD
120128 ,KY ,679 ,AUD ,1053 ,Audiology ,  ,  ,16,3,13,0,14,0,1,0,0,0,1,0,0,2,0,14,2,10KS1053AUD
120128 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10KV0354BS
120128 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,  ,  ,46,1,45,0,41,2,0,2,0,0,1,0,0,0,0,45,1,10KY0354BS
120128 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4066 ,Human Communication Science ,7,0,7,0,6,0,0,1,0,0,0,0,0,0,0,6,1,10KY4066BS
120128 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4067 ,Audiology ,17,1,16,0,15,1,0,1,0,0,0,0,0,0,0,17,0,10KY4067BS
120128 ,KY ,679 ,BS ,0354 ,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,257,6,251,0,222,12,2,14,0,0,2,4,1,3,0,251,6,10KY4068BS
120128 ,KY ,679 ,MA ,0354 ,Speech & Hearing Science ,  ,  ,43,3,40,0,40,1,0,1,0,0,0,0,1,0,0,37,6,10KS0354MA
120128 ,KY ,679 ,NDEG ,0354 ,Speech & Hearing Science ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0354NDEG
120128 ,KY ,679 ,PHD ,0354 ,Speech & Hearing Science ,  ,  ,9,1,8,0,6,0,1,0,0,0,0,2,0,1,0,3,6,10KS0354PHD
120128 ,KY ,682 ,NDEG ,0067 ,Nondegree ,  ,  ,7,2,5,0,5,0,0,0,0,0,0,2,0,0,0,5,2,10KY0067NDEG
120128 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,74,42,32,0,48,3,9,6,0,1,0,7,0,9,0,62,12,10KY4043BS
120128 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,34,10,24,0,30,0,2,1,0,0,1,0,0,3,0,32,2,10KY4044BS
120128 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,30,9,21,0,22,1,3,2,0,0,1,1,0,3,0,27,3,10KY4045BS
120128 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",4046 ,Sports Management ,34,23,11,0,26,1,4,2,0,0,0,1,0,4,0,27,7,10KY4046BS
120128 ,KY ,714 ,BS ,4043 ,"Recreation, Sport, and Tourism ",5266 ,Sport Management ,144,114,30,0,99,4,16,12,1,0,2,9,1,18,1,127,17,10KY5266BS
120128 ,KY ,714 ,MS ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,26,14,12,0,19,0,0,0,0,0,2,5,0,0,0,16,10,10KS4043MS
120128 ,KY ,714 ,PHD ,4043 ,"Recreation, Sport, and Tourism ",  ,  ,27,13,14,0,11,0,2,3,0,0,0,10,1,2,0,12,15,10KS4043PHD
120128 ,KY ,754 ,BS ,5204 ,Health ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10KY5204BS
120128 ,KY ,  ,  ,  ,Applied Health Sci ,  ,***College total*** ,2271,751,1520,0,1478,217,212,211,3,3,46,87,14,237,12,2041,230, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LC ,282 ,MS ,5216 ,VMS - Pathobiology ,  ,  ,7,3,4,0,7,0,0,0,0,0,0,0,0,0,0,1,6,10KS5216MS
120128 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,  ,  ,5,5,0,0,2,1,0,0,0,0,0,2,0,0,0,1,4,10KS0361PHD
120128 ,LC ,282 ,PHD ,0361 ,VMS - Veterinary Pathobiology ,5222 ,Pathobiology Research Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0361PHD
120128 ,LC ,282 ,PHD ,5216 ,VMS - Pathobiology ,  ,  ,4,2,2,0,2,0,0,0,0,0,0,2,0,0,0,1,3,10KS5216PHD
120128 ,LC ,282 ,PHD ,5216 ,VMS - Pathobiology ,5222 ,Pathobiology Research Scholars ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5216PHD
120128 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,  ,  ,484,96,386,2,367,13,5,19,1,0,5,0,74,6,2,391,93,10LC0480DVM
120128 ,LC ,444 ,DVM ,0480 ,Veterinary Medicine ,5222 ,Pathobiology Research Scholars ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10LC5222DVM
120128 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,23,8,15,0,20,0,1,2,0,0,0,0,0,1,0,9,14,10KS0359MS
120128 ,LC ,598 ,MS ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10KS0360MS
120128 ,LC ,598 ,PHD ,0359 ,VMS-Veterinary Clinical Medcne ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2,10KS0359PHD
120128 ,LC ,873 ,MS ,5274 ,VMS - Comparative Biosciences ,  ,  ,3,0,3,0,1,1,0,0,0,0,0,1,0,0,0,2,1,10KS5274MS
120128 ,LC ,873 ,PHD ,5274 ,VMS - Comparative Biosciences ,  ,  ,9,4,5,0,5,0,0,1,0,0,0,2,1,0,0,4,5,10KS5274PHD
120128 ,LC ,873 ,PHD ,5274 ,VMS - Comparative Biosciences ,5272 ,Comp Biosci Research Scholars ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS5274PHD
120128 ,LC ,  ,  ,  ,Veterinary Medicine ,  ,***College total*** ,542,120,420,2,410,16,6,22,1,0,5,7,75,7,2,413,129, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LE ,  ,  ,  ,Institute of Aviation ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LE ,707 ,AVIPC ,0487 ,Professional Pilot ,  ,  ,9,8,1,0,8,0,0,1,0,0,0,0,0,0,0,8,1,10LE0487AVIP
120128 ,LE ,707 ,BS ,0489 ,Aviation Human Factors ,  ,  ,39,36,3,0,30,6,2,1,0,0,0,0,0,2,0,36,3,10LE0489BS
120128 ,LE ,  ,  ,  ,Institute of Aviation ,  ,***College total*** ,48,44,4,0,38,6,2,2,0,0,0,0,0,2,0,44,4, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LG ,568 ,MHRIR ,0364 ,Human Res & Industrial Rels ,  ,  ,182,60,122,0,88,19,12,8,0,0,1,51,3,12,1,112,70,10KS0364MHRI
120128 ,LG ,568 ,PHD ,0364 ,Human Res & Industrial Rels ,  ,  ,13,5,8,0,4,0,0,0,0,0,1,8,0,0,1,4,9,10KS0364PHD
120128 ,LG ,  ,  ,  ,Labor & Empl. Rel. ,  ,***College total*** ,195,65,130,0,92,19,12,8,0,0,2,59,3,12,2,116,79, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LL ,  ,  ,  ,School of Social Work ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LL ,783 ,BSW ,0365 ,Social Work ,  ,  ,113,10,103,0,68,8,19,10,0,0,4,1,3,19,2,108,5,10LL0365BSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,  ,  ,19,4,15,0,12,1,2,1,0,0,0,3,0,2,0,14,5,10KS0365MSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,5077 ,Health Care ,24,1,23,0,17,0,5,2,0,0,0,0,0,6,1,22,2,10KS0365MSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,5078 ,Mental Health ,67,11,56,0,50,1,8,6,0,0,2,0,0,10,0,62,5,10KS0365MSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,5079 ,School Social Work ,45,5,40,0,35,5,2,2,0,0,1,0,0,2,0,43,2,10KS0365MSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,5217 ,"Advocacy, Ldrshp, Socl Change ",23,4,19,0,12,1,5,3,0,0,2,0,0,5,1,19,4,10KS0365MSW
120128 ,LL ,783 ,MSW ,0365 ,Social Work ,5218 ,"Children, Youth, Family Svcs ",40,8,32,0,31,1,6,1,0,0,1,0,0,6,0,36,4,10KS0365MSW
120128 ,LL ,783 ,PHD ,0365 ,Social Work ,  ,  ,24,5,19,0,10,1,0,0,0,0,1,12,0,0,0,8,16,10KS0365PHD
120128 ,LL ,  ,  ,  ,School of Social Work ,  ,***College total*** ,355,48,307,0,235,18,47,25,0,0,11,16,3,50,4,312,43, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LM ,  ,  ,  ,Provost Academic Programs ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LM ,468 ,PHD ,5094 ,Informatics ,  ,  ,14,14,0,0,6,0,0,0,0,0,1,7,0,0,0,5,9,10KS5094PHD
120128 ,LM ,  ,  ,  ,Provost Academic Programs ,  ,***College total*** ,14,14,0,0,6,0,0,0,0,0,1,7,0,0,0,5,9, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LN ,  ,  ,  ,Online & Continuing Education ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LN ,641 ,NDEG ,1249 ,Nondegree-CE ,  ,  ,57,16,41,0,40,2,8,4,0,0,1,0,2,11,0,0,57,10LN1249NDEJ
120128 ,LN ,  ,  ,  ,Online & Continuing Education ,  ,***College total*** ,57,16,41,0,40,2,8,4,0,0,1,0,2,11,0,0,57, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
120128 ,LP ,  ,  ,  ,Library & Info Sci ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120128 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,8,1,7,0,5,0,1,0,0,0,1,1,0,2,0,5,3,10KS0370CAS
120128 ,LP ,992 ,CAS ,0370 ,Library & Information Science ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10KS0370CASU
120128 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,244,64,180,0,197,9,9,8,1,0,5,14,1,9,4,138,106,10KS0370MS
120128 ,LP ,992 ,MS ,0370 ,Library & Information Science ,  ,  ,11,1,10,0,10,0,0,1,0,0,0,0,0,0,1,10,1,10KS0370MSU
120128 ,LP ,992 ,MS ,4026 ,Bioinformatics ,5098 ,Library & Information Science ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,10KS5098MS
120128 ,LP ,992 ,PHD ,0370 ,Library & Information Science ,  ,  ,49,22,27,0,28,4,2,4,0,0,0,11,0,3,1,19,30,10KS0370PHD
120128 ,LP ,  ,  ,  ,Library & Info Sci ,  ,***College total*** ,315,90,225,0,243,13,12,13,1,0,6,26,1,14,6,175,140, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
